iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
160,"(12, 13)","(12, 12)",North,"[(12, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (12, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",151,N/A,N/A
161,"(12, 14)","(12, 13)",North,"[(13, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (13, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",152,N/A,N/A
162,"(13, 14)","(12, 14)",East,"[(14, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (14, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",153,N/A,N/A
163,"(14, 14)","(13, 14)",East,"[(15, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (15, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (21, 9), (34, 3), (34, 12), (27, 6), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",154,N/A,N/A
164,"(15, 14)","(14, 14)",East,"[(16, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",155,N/A,N/A
165,"(16, 14)","(15, 14)",East,"[(17, 14)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (17, 14)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (16, 14), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",156,N/A,N/A
166,"(17, 14)","(16, 14)",East,"[(17, 13)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (17, 13)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (16, 14), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",157,N/A,N/A
167,"(17, 13)","(17, 14)",South,"[(17, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (17, 12)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (16, 14), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",158,N/A,N/A
168,"(17, 12)","(17, 13)",South,"[(16, 12), (18, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 12), (18, 12)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (16, 14), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",159,N/A,N/A
169,"(18, 12)","(17, 12)",East,"[(19, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 12), (19, 12)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (16, 14), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",160,N/A,N/A
170,"(19, 12)","(20, 12)",West,"[(19, 11)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 12), (19, 11)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (8, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (16, 14), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (19, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",161,N/A,N/A
171,"(19, 11)","(20, 11)",West,[],"[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 12)]","[(33, 16), (29, 10), (29, 6), (31, 4), (26, 2), (19, 11), (19, 12), (3, 10), (13, 12), (16, 12)]","{(34, 1), (21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (8, 9), (32, 12), (1, 15), (26, 14), (6, 11), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (8, 11), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (5, 14), (33, 6), (32, 16), (24, 12), (26, 9), (25, 11), (1, 10), (31, 8), (34, 7), (27, 1), (34, 16), (12, 13), (30, 6), (5, 16), (9, 14), (33, 8), (1, 12), (26, 11), (13, 14), (31, 1), (18, 16), (7, 16), (31, 10), (20, 10), (22, 16), (4, 11), (33, 1), (9, 16), (33, 10), (24, 16), (13, 16), (25, 15), (1, 14), (31, 3), (34, 2), (31, 12), (34, 11), (22, 9), (20, 12), (14, 14), (4, 13), (32, 4), (8, 13), (33, 12), (24, 9), (1, 7), (10, 10), (1, 16), (16, 14), (34, 4), (31, 14), (12, 10), (3, 7), (14, 16), (3, 16), (32, 6), (33, 14), (24, 11), (1, 9), (10, 12), (29, 1), (16, 16), (6, 8), (34, 6), (31, 16), (20, 16), (23, 12), (12, 12), (4, 8), (27, 3), (27, 12), (30, 8), (8, 8), (33, 16), (1, 11), (10, 14), (6, 10), (20, 9), (12, 14), (4, 10), (27, 5), (32, 1), (30, 1), (27, 14), (17, 13), (30, 10), (8, 10), (10, 16), (1, 13), (25, 14), (6, 12), (20, 11), (23, 16), (12, 16), (4, 12), (27, 7), (30, 3), (27, 16), (30, 12), (8, 12), (19, 12), (25, 16), (31, 4), (29, 16), (6, 14), (21, 12), (23, 9), (4, 14), (34, 15), (27, 9), (30, 5), (33, 4), (30, 14), (8, 14), (10, 11), (11, 10), (25, 9), (32, 8), (2, 7), (2, 16), (31, 6), (6, 16), (12, 11), (4, 7), (34, 8), (27, 2), (28, 1), (4, 16), (27, 11), (30, 16), (19, 16), (8, 16), (10, 13), (32, 10), (6, 9), (7, 8)}",162,N/A,N/A
